date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,year,month
1997-02-18,4.0,4.8,78.0,10.4,7.9,6.2,0.9,100770.0,0.0,1997,2
1997-02-19,6.0,0.0,27.0,12.6,6.4,2.4,8.6,101470.0,0.0,1997,2
1997-02-20,5.0,3.8,72.0,13.8,9.0,5.4,0.7,101770.0,0.0,1997,2
1997-02-21,6.0,3.2,68.0,11.7,10.8,7.9,3.1,102040.0,0.0,1997,2
1997-02-22,7.0,0.0,28.0,14.0,9.8,7.9,0.0,102340.0,0.0,1997,2
1997-02-23,7.0,2.5,63.0,11.5,11.1,8.2,4.8,100620.0,0.0,1997,2
1997-02-24,7.0,0.7,43.0,14.4,8.2,5.0,5.4,98980.0,0.0,1997,2
1997-02-25,6.0,5.1,89.0,12.1,10.8,7.3,2.0,99040.0,0.0,1997,2
1997-02-26,4.0,5.0,89.0,10.7,9.0,5.8,0.1,100660.0,0.0,1997,2
1997-02-27,6.0,0.3,39.0,13.2,6.4,2.2,0.0,102890.0,0.0,1997,2
1997-02-28,7.0,0.9,49.0,12.1,9.8,6.5,0.0,102250.0,0.0,1997,2
1997-03-01,6.0,2.0,69.0,13.6,8.2,4.4,0.0,102130.0,0.0,1997,3
1997-03-02,7.0,4.2,95.0,10.2,10.7,7.8,0.0,101840.0,0.0,1997,3
1997-03-03,8.0,0.0,36.0,10.9,6.7,3.2,6.6,103140.0,0.0,1997,3
1997-03-04,8.0,0.0,36.0,12.2,7.9,4.9,2.1,102500.0,0.0,1997,3
1997-03-05,8.0,1.9,72.0,12.1,9.6,7.0,0.6,102410.0,0.0,1997,3
1997-03-06,4.0,9.7,152.0,12.0,8.2,4.2,0.0,103190.0,0.0,1997,3
1997-03-07,7.0,0.0,38.0,12.2,9.0,5.9,0.0,102910.0,0.0,1997,3
1997-03-08,8.0,0.0,39.0,13.1,10.2,8.2,0.9,103430.0,0.0,1997,3
1997-03-09,6.0,5.5,118.0,15.4,10.4,7.6,0.0,103400.0,0.0,1997,3
1997-03-10,5.0,5.5,120.0,17.6,10.0,4.7,0.0,103310.0,0.0,1997,3
1997-03-11,0.0,9.3,158.0,15.5,10.4,3.3,0.0,103400.0,0.0,1997,3
1997-03-12,2.0,5.9,127.0,13.2,9.8,4.0,0.0,102930.0,0.0,1997,3
1997-03-13,7.0,4.2,110.0,14.4,9.4,5.6,0.0,102870.0,0.0,1997,3
1997-03-14,7.0,1.2,70.0,17.1,11.6,8.7,0.0,102200.0,0.0,1997,3
1997-03-15,7.0,2.6,92.0,16.6,12.6,8.0,0.0,102450.0,0.0,1997,3
1997-03-16,7.0,2.8,96.0,17.4,12.6,8.7,0.0,102720.0,0.0,1997,3
1997-03-17,5.0,7.8,154.0,14.0,11.4,5.3,0.0,102660.0,0.0,1997,3
1997-03-18,6.0,3.2,104.0,12.9,11.0,8.0,0.3,101300.0,0.0,1997,3
1997-03-19,7.0,5.8,136.0,14.5,10.4,7.8,0.0,101180.0,0.0,1997,3
1997-03-20,3.0,9.2,174.0,12.4,8.0,1.6,0.1,102030.0,0.0,1997,3
1997-03-21,6.0,9.7,181.0,12.9,8.6,4.7,0.0,102510.0,0.0,1997,3
1997-03-22,4.0,9.3,179.0,12.6,7.4,2.0,0.6,102530.0,0.0,1997,3
1997-03-23,7.0,1.4,82.0,10.7,9.3,6.0,0.0,101070.0,0.0,1997,3
1997-03-24,7.0,0.0,49.0,13.9,7.4,4.0,0.2,101110.0,0.0,1997,3
1997-03-25,6.0,1.0,77.0,13.8,8.6,3.3,0.0,101740.0,0.0,1997,3
1997-03-26,7.0,0.0,50.0,17.7,11.0,8.2,0.0,101550.0,0.0,1997,3
1997-03-27,5.0,8.0,174.0,12.6,11.0,4.3,0.0,101700.0,0.0,1997,3
1997-03-28,2.0,11.3,210.0,13.3,8.8,5.0,0.0,102250.0,0.0,1997,3
1997-03-29,4.0,7.3,169.0,14.8,7.4,1.5,0.0,102730.0,0.0,1997,3
1997-03-30,2.0,10.7,208.0,16.5,8.6,2.4,0.0,102800.0,0.0,1997,3
1997-03-31,1.0,11.5,218.0,17.2,9.7,2.9,0.0,102600.0,0.0,1997,3
1997-04-01,0.0,11.5,220.0,17.7,10.2,3.2,0.0,102340.0,0.0,1997,4
1997-04-02,3.0,7.5,178.0,14.9,11.1,4.5,0.0,102010.0,0.0,1997,4
1997-04-03,6.0,5.0,148.0,13.8,10.8,6.7,0.0,101740.0,0.0,1997,4
1997-04-04,4.0,9.1,199.0,17.7,8.6,3.4,0.0,102650.0,0.0,1997,4
1997-04-05,6.0,4.8,148.0,14.5,12.4,7.0,0.0,101900.0,0.0,1997,4
1997-04-06,5.0,7.0,178.0,15.0,11.3,8.1,0.0,102750.0,0.0,1997,4
1997-04-07,3.0,11.6,232.0,17.3,8.8,2.5,0.0,103230.0,0.0,1997,4
1997-04-08,5.0,9.8,214.0,20.5,10.1,2.9,0.0,102860.0,0.0,1997,4
1997-04-09,6.0,10.0,218.0,21.3,12.4,4.2,0.0,102900.0,0.0,1997,4
1997-04-10,2.0,11.4,236.0,16.0,13.0,4.7,0.0,103200.0,0.0,1997,4
1997-04-11,5.0,4.6,152.0,13.7,11.2,6.5,0.0,103010.0,0.0,1997,4
1997-04-12,3.0,11.7,242.0,17.3,7.4,1.2,0.0,103170.0,0.0,1997,4
1997-04-13,4.0,8.5,207.0,15.5,11.8,6.2,0.0,102790.0,0.0,1997,4
1997-04-14,6.0,0.8,89.0,13.4,11.0,6.4,0.0,102710.0,0.0,1997,4
1997-04-15,3.0,12.3,254.0,15.1,10.0,6.7,0.0,103120.0,0.0,1997,4
1997-04-16,3.0,11.4,246.0,14.7,8.8,2.4,0.0,102950.0,0.0,1997,4
1997-04-17,5.0,6.7,189.0,11.9,11.2,7.6,0.0,102600.0,0.0,1997,4
1997-04-18,5.0,3.2,138.0,9.9,7.2,2.4,0.1,102380.0,0.0,1997,4
1997-04-19,7.0,2.1,120.0,10.4,7.8,5.6,0.0,101980.0,0.0,1997,4
1997-04-20,3.0,9.5,229.0,13.9,5.7,1.0,0.0,102180.0,0.0,1997,4
1997-04-21,3.0,11.4,254.0,12.2,6.4,-1.0,0.0,101790.0,0.0,1997,4
1997-04-22,6.0,8.5,219.0,15.8,8.6,5.0,0.0,101810.0,0.0,1997,4
1997-04-23,7.0,4.0,156.0,16.8,10.6,5.5,0.0,101860.0,0.0,1997,4
1997-04-24,6.0,4.4,164.0,11.7,11.4,5.9,0.0,101680.0,0.0,1997,4
1997-04-25,8.0,0.0,68.0,13.0,9.4,7.0,8.4,101490.0,0.0,1997,4
1997-04-26,8.0,0.0,68.0,18.9,10.6,8.1,1.3,100880.0,0.0,1997,4
1997-04-27,7.0,4.3,165.0,18.8,14.2,9.6,0.0,100820.0,0.0,1997,4
1997-04-28,7.0,5.4,183.0,17.6,15.0,11.1,0.0,100620.0,0.0,1997,4
1997-04-29,5.0,8.8,232.0,20.3,14.4,11.2,0.0,101440.0,0.0,1997,4
1997-04-30,3.0,13.2,288.0,22.7,13.6,6.9,0.0,102600.0,0.0,1997,4
1997-05-01,4.0,13.7,295.0,25.8,15.4,8.0,0.0,102880.0,0.0,1997,5
1997-05-02,1.0,13.8,298.0,25.7,17.6,9.4,0.0,102460.0,0.0,1997,5
1997-05-03,4.0,7.3,216.0,20.1,18.1,10.5,0.6,101510.0,0.0,1997,5
1997-05-04,6.0,3.9,165.0,18.5,16.4,12.7,0.2,100240.0,0.0,1997,5
1997-05-05,7.0,4.1,169.0,9.1,15.0,11.6,6.8,98950.0,0.0,1997,5
1997-05-06,5.0,9.3,247.0,12.9,6.6,4.2,0.0,99690.0,0.0,1997,5
1997-05-07,4.0,10.9,269.0,12.5,6.2,-0.5,1.8,100140.0,0.0,1997,5
1997-05-08,7.0,2.7,146.0,14.0,9.0,5.5,1.4,99550.0,0.0,1997,5
1997-05-09,6.0,7.8,229.0,15.2,10.0,6.0,4.4,99820.0,0.0,1997,5
1997-05-10,5.0,6.4,210.0,16.2,11.6,7.9,0.2,100200.0,0.0,1997,5
1997-05-11,4.0,10.0,261.0,15.0,12.0,7.7,0.4,100380.0,0.0,1997,5
1997-05-12,3.0,9.0,248.0,17.8,11.6,8.1,3.0,101480.0,0.0,1997,5
1997-05-13,5.0,10.0,263.0,19.6,12.4,7.0,0.2,101940.0,0.0,1997,5
1997-05-14,2.0,13.6,310.0,19.2,12.8,6.1,0.0,102120.0,0.0,1997,5
1997-05-15,6.0,3.4,164.0,23.0,13.8,8.3,0.0,102060.0,0.0,1997,5
1997-05-16,7.0,1.0,114.0,26.6,16.8,10.6,2.2,101450.0,0.0,1997,5
1997-05-17,6.0,6.4,215.0,20.7,19.6,12.6,0.0,101080.0,0.0,1997,5
1997-05-18,6.0,4.6,187.0,18.8,17.8,14.9,0.0,100990.0,0.0,1997,5
1997-05-19,6.0,2.9,157.0,15.5,15.0,11.2,1.0,100670.0,0.0,1997,5
1997-05-20,6.0,1.2,121.0,13.9,12.2,8.9,5.4,100320.0,0.0,1997,5
1997-05-21,8.0,0.0,79.0,14.8,12.4,11.0,0.0,100860.0,0.0,1997,5
1997-05-22,7.0,1.2,121.0,15.5,11.6,8.4,0.6,101700.0,0.0,1997,5
1997-05-23,7.0,5.1,198.0,16.5,11.8,8.2,0.0,102240.0,0.0,1997,5
1997-05-24,2.0,14.8,333.0,19.1,11.0,5.5,0.0,102870.0,0.0,1997,5
1997-05-25,3.0,14.0,324.0,23.2,12.2,5.3,0.0,102990.0,0.0,1997,5
1997-05-26,3.0,14.0,324.0,20.0,15.0,6.8,0.0,102600.0,0.0,1997,5
1997-05-27,3.0,12.0,300.0,17.9,15.5,11.0,0.0,102650.0,0.0,1997,5
1997-05-28,3.0,11.0,287.0,23.2,12.6,7.4,0.0,103020.0,0.0,1997,5
1997-05-29,2.0,14.9,337.0,24.3,15.5,7.8,0.0,102900.0,0.0,1997,5
1997-05-30,1.0,15.2,342.0,23.2,17.2,10.1,0.0,102830.0,0.0,1997,5
1997-05-31,1.0,15.0,340.0,19.7,16.7,10.2,0.0,102550.0,0.0,1997,5
1997-06-01,2.0,15.2,341.0,22.1,15.4,11.2,0.0,102250.0,0.0,1997,6
1997-06-02,6.0,9.5,269.0,22.8,17.4,12.6,0.0,101740.0,0.0,1997,6
1997-06-03,5.0,8.5,256.0,22.8,16.4,10.1,0.0,101810.0,0.0,1997,6
1997-06-04,5.0,10.7,286.0,26.7,16.2,9.7,0.0,101640.0,0.0,1997,6
1997-06-05,7.0,4.5,194.0,25.9,19.6,12.6,0.4,100550.0,0.0,1997,6
1997-06-06,7.0,3.6,178.0,24.0,20.2,14.4,11.8,100490.0,0.0,1997,6
1997-06-07,5.0,7.0,235.0,22.2,20.0,15.9,0.0,100670.0,0.0,1997,6
1997-06-08,4.0,11.7,301.0,22.8,18.1,14.0,2.4,101270.0,0.0,1997,6
1997-06-09,6.0,7.6,245.0,26.3,16.5,10.2,0.0,102200.0,0.0,1997,6
1997-06-10,7.0,4.7,199.0,24.5,20.2,14.1,2.8,101710.0,0.0,1997,6
1997-06-11,7.0,2.0,146.0,19.6,20.6,16.6,4.6,100700.0,0.0,1997,6
1997-06-12,7.0,3.3,174.0,22.6,17.4,15.3,0.0,100640.0,0.0,1997,6
1997-06-13,6.0,7.1,238.0,18.0,18.6,14.5,0.0,100490.0,0.0,1997,6
1997-06-14,8.0,1.2,127.0,19.0,15.5,13.0,0.0,101010.0,0.0,1997,6
1997-06-15,6.0,6.0,221.0,20.3,14.8,10.7,0.2,101850.0,0.0,1997,6
1997-06-16,6.0,5.0,205.0,20.4,15.7,11.1,0.0,101990.0,0.0,1997,6
1997-06-17,7.0,5.1,206.0,21.4,16.1,11.8,1.8,102160.0,0.0,1997,6
1997-06-18,7.0,7.3,241.0,16.8,16.6,11.7,0.0,101760.0,0.0,1997,6
1997-06-19,7.0,0.7,113.0,16.0,14.5,12.2,8.0,100690.0,0.0,1997,6
1997-06-20,6.0,3.2,172.0,18.9,11.8,7.5,2.8,99850.0,0.0,1997,6
1997-06-21,6.0,9.5,273.0,18.1,15.4,11.9,7.0,99200.0,0.0,1997,6
1997-06-22,7.0,3.9,185.0,19.9,14.8,11.5,7.2,99680.0,0.0,1997,6
1997-06-23,6.0,7.1,238.0,19.0,16.0,12.2,1.6,100930.0,0.0,1997,6
1997-06-24,7.0,6.3,226.0,16.0,14.6,10.2,0.4,101510.0,0.0,1997,6
1997-06-25,8.0,0.0,81.0,16.1,14.0,11.9,9.6,100240.0,0.0,1997,6
1997-06-26,8.0,0.1,89.0,13.5,14.2,12.4,22.0,99510.0,0.0,1997,6
1997-06-27,8.0,0.0,81.0,16.2,12.7,11.9,10.0,99940.0,0.0,1997,6
1997-06-28,8.0,0.1,89.0,18.2,13.6,11.0,0.4,100440.0,0.0,1997,6
1997-06-29,7.0,0.2,94.0,16.6,14.7,11.2,0.0,100740.0,0.0,1997,6
1997-06-30,8.0,0.5,106.0,18.5,14.1,11.6,0.0,100410.0,0.0,1997,6
1997-07-01,7.0,3.9,184.0,18.6,15.2,11.8,0.0,100450.0,0.0,1997,7
1997-07-02,6.0,5.5,212.0,17.4,14.5,10.4,0.4,100570.0,0.0,1997,7
1997-07-03,7.0,1.6,136.0,18.3,13.8,10.3,8.0,100910.0,0.0,1997,7
1997-07-04,7.0,1.7,139.0,22.4,15.0,11.7,2.2,101670.0,0.0,1997,7
1997-07-05,4.0,12.2,306.0,24.8,16.6,10.8,0.0,102540.0,0.0,1997,7
1997-07-06,5.0,8.2,252.0,26.7,18.6,12.4,0.0,102900.0,0.0,1997,7
1997-07-07,4.0,9.8,274.0,27.6,20.6,14.6,0.0,102810.0,0.0,1997,7
1997-07-08,5.0,7.4,239.0,26.3,21.5,15.4,0.8,102500.0,0.0,1997,7
1997-07-09,3.0,14.7,335.0,22.8,21.0,15.7,0.0,102140.0,0.0,1997,7
1997-07-10,4.0,9.0,261.0,23.8,18.5,14.2,0.0,101820.0,0.0,1997,7
1997-07-11,5.0,6.8,229.0,25.0,18.4,13.1,0.0,101600.0,0.0,1997,7
1997-07-12,6.0,8.8,258.0,24.2,19.1,13.2,0.0,101580.0,0.0,1997,7
1997-07-13,6.0,7.6,240.0,24.1,20.0,15.9,1.8,101610.0,0.0,1997,7
1997-07-14,7.0,5.6,209.0,25.1,19.4,14.8,0.2,101910.0,0.0,1997,7
1997-07-15,7.0,5.5,207.0,22.2,20.0,15.0,0.0,102030.0,0.0,1997,7
1997-07-16,7.0,1.9,140.0,20.4,18.6,15.1,0.4,101800.0,0.0,1997,7
1997-07-17,7.0,1.1,120.0,20.8,17.7,15.0,0.4,101470.0,0.0,1997,7
1997-07-18,4.0,5.8,210.0,24.8,16.4,11.9,1.6,101960.0,0.0,1997,7
1997-07-19,3.0,11.7,292.0,24.9,19.5,14.2,0.0,102620.0,0.0,1997,7
1997-07-20,2.0,15.2,333.0,25.4,18.8,12.7,0.0,102610.0,0.0,1997,7
1997-07-21,1.0,14.3,322.0,26.7,19.8,14.3,0.0,102380.0,0.0,1997,7
1997-07-22,3.0,12.3,297.0,27.7,20.6,14.4,0.0,102090.0,0.0,1997,7
1997-07-23,6.0,8.1,241.0,24.4,21.6,15.6,0.0,101900.0,0.0,1997,7
1997-07-24,7.0,1.5,127.0,24.0,21.0,17.5,3.8,101330.0,0.0,1997,7
1997-07-25,4.0,12.1,292.0,21.4,18.8,13.7,0.0,101250.0,0.0,1997,7
1997-07-26,5.0,1.8,133.0,25.1,17.2,13.1,7.6,101540.0,0.0,1997,7
1997-07-27,6.0,10.9,275.0,25.8,20.6,16.0,0.0,101890.0,0.0,1997,7
1997-07-28,5.0,12.7,297.0,27.3,19.4,13.0,0.0,102240.0,0.0,1997,7
1997-07-29,5.0,14.1,312.0,24.4,21.0,14.8,1.2,102030.0,0.0,1997,7
1997-07-30,6.0,9.3,252.0,18.2,20.0,15.5,0.2,101710.0,0.0,1997,7
1997-07-31,8.0,0.0,73.0,24.2,16.6,15.0,6.0,101680.0,0.0,1997,7
1997-08-01,7.0,2.2,138.0,23.2,19.2,14.3,0.0,101390.0,0.0,1997,8
1997-08-02,6.0,9.6,253.0,21.5,19.2,15.2,0.0,101860.0,0.0,1997,8
1997-08-03,8.0,0.9,107.0,21.8,18.2,14.9,2.1,101890.0,0.0,1997,8
1997-08-04,7.0,2.5,143.0,22.8,18.4,15.1,9.5,101940.0,0.0,1997,8
1997-08-05,7.0,3.2,155.0,26.7,19.2,15.7,0.0,101860.0,0.0,1997,8
1997-08-06,7.0,3.4,158.0,26.8,21.4,16.1,31.6,101510.0,0.0,1997,8
1997-08-07,7.0,6.5,206.0,30.9,22.4,17.9,0.0,101560.0,0.0,1997,8
1997-08-08,2.0,12.1,277.0,28.5,24.2,17.4,0.0,101710.0,0.0,1997,8
1997-08-09,1.0,13.4,291.0,31.5,23.5,18.5,0.0,101930.0,0.0,1997,8
1997-08-10,3.0,11.7,270.0,29.6,24.8,18.2,0.0,101650.0,0.0,1997,8
1997-08-11,7.0,3.7,159.0,29.5,25.4,21.1,0.0,101540.0,0.0,1997,8
1997-08-12,6.0,5.2,182.0,27.0,23.8,18.0,2.4,102100.0,0.0,1997,8
1997-08-13,5.0,9.1,234.0,26.3,23.4,19.7,0.0,102150.0,0.0,1997,8
1997-08-14,3.0,12.9,278.0,28.4,20.5,14.7,0.0,102330.0,0.0,1997,8
1997-08-15,2.0,12.8,275.0,29.4,21.8,15.1,0.0,102170.0,0.0,1997,8
1997-08-16,1.0,11.3,257.0,24.8,23.2,16.9,0.2,101940.0,0.0,1997,8
1997-08-17,6.0,1.6,115.0,29.7,21.8,18.8,0.0,101860.0,0.0,1997,8
1997-08-18,5.0,10.2,241.0,31.1,23.8,17.8,0.0,101860.0,0.0,1997,8
1997-08-19,3.0,10.9,248.0,29.5,24.8,18.4,0.0,101810.0,0.0,1997,8
1997-08-20,5.0,3.9,154.0,26.9,23.8,18.0,0.0,101790.0,0.0,1997,8
1997-08-21,7.0,3.2,141.0,25.1,22.3,17.7,0.0,101770.0,0.0,1997,8
1997-08-22,7.0,0.6,87.0,27.1,22.5,19.9,0.0,101900.0,0.0,1997,8
1997-08-23,6.0,4.0,152.0,24.8,23.5,19.9,0.0,101500.0,0.0,1997,8
1997-08-24,7.0,3.7,147.0,22.3,22.0,19.3,7.3,101240.0,0.0,1997,8
1997-08-25,7.0,1.7,110.0,23.3,20.0,17.6,1.6,100950.0,0.0,1997,8
1997-08-26,5.0,9.6,222.0,19.7,17.6,11.8,0.2,101090.0,0.0,1997,8
1997-08-27,5.0,2.5,124.0,20.3,16.5,13.3,9.4,100050.0,0.0,1997,8
1997-08-28,5.0,6.1,176.0,20.9,16.0,11.6,0.4,99710.0,0.0,1997,8
1997-08-29,6.0,7.2,189.0,21.8,17.6,14.2,5.4,100770.0,0.0,1997,8
1997-08-30,7.0,3.5,137.0,24.8,18.1,14.4,0.4,100990.0,0.0,1997,8
1997-08-31,7.0,5.0,158.0,21.7,19.2,13.5,0.0,101170.0,0.0,1997,8
1997-09-01,6.0,7.2,178.0,21.9,18.4,15.1,0.0,101600.0,0.0,1997,9
1997-09-02,3.0,11.8,225.0,19.5,16.8,11.6,0.0,102020.0,0.0,1997,9
1997-09-03,7.0,0.0,55.0,21.8,17.0,14.4,1.8,101730.0,0.0,1997,9
1997-09-04,4.0,10.3,207.0,19.7,18.6,15.3,0.0,101760.0,0.0,1997,9
1997-09-05,6.0,1.0,84.0,20.9,16.2,12.6,0.4,101990.0,0.0,1997,9
1997-09-06,3.0,10.3,203.0,22.6,15.4,9.8,0.0,102350.0,0.0,1997,9
1997-09-07,6.0,5.0,143.0,22.5,18.3,14.0,0.0,102620.0,0.0,1997,9
1997-09-08,1.0,11.8,215.0,22.0,15.8,9.1,0.0,102680.0,0.0,1997,9
1997-09-09,2.0,11.7,212.0,21.2,17.2,12.5,0.0,102600.0,0.0,1997,9
1997-09-10,4.0,11.1,204.0,20.6,15.5,9.8,0.0,102500.0,0.0,1997,9
1997-09-11,7.0,2.1,98.0,20.1,16.2,11.7,0.4,101110.0,0.0,1997,9
1997-09-12,4.0,7.6,166.0,17.7,16.6,13.0,4.0,100570.0,0.0,1997,9
1997-09-13,2.0,11.2,200.0,19.0,12.3,6.9,0.0,101590.0,0.0,1997,9
1997-09-14,4.0,7.7,164.0,20.3,13.0,6.9,0.0,102490.0,0.0,1997,9
1997-09-15,6.0,4.0,120.0,22.0,14.6,9.0,0.0,102350.0,0.0,1997,9
1997-09-16,6.0,9.7,180.0,21.9,17.0,12.0,0.0,101900.0,0.0,1997,9
1997-09-17,5.0,5.9,140.0,25.1,16.3,10.7,0.0,102130.0,0.0,1997,9
1997-09-18,3.0,8.5,165.0,17.8,18.0,10.9,0.2,102250.0,0.0,1997,9
1997-09-19,8.0,0.0,46.0,18.8,16.8,15.8,0.0,102600.0,0.0,1997,9
1997-09-20,7.0,3.6,109.0,19.1,16.8,14.7,0.0,102840.0,0.0,1997,9
1997-09-21,4.0,10.4,177.0,21.4,14.2,9.3,0.0,102600.0,0.0,1997,9
1997-09-22,1.0,10.5,176.0,21.2,15.0,8.6,0.0,102550.0,0.0,1997,9
1997-09-23,1.0,10.4,174.0,20.4,15.6,9.9,0.0,102690.0,0.0,1997,9
1997-09-24,6.0,3.0,97.0,19.8,15.2,10.0,0.0,102730.0,0.0,1997,9
1997-09-25,6.0,2.1,84.0,22.1,17.6,15.4,0.0,102730.0,0.0,1997,9
1997-09-26,5.0,6.6,134.0,19.4,17.6,13.2,0.0,102570.0,0.0,1997,9
1997-09-27,7.0,0.1,46.0,19.9,16.5,13.6,0.0,101930.0,0.0,1997,9
1997-09-28,6.0,2.8,90.0,23.5,15.0,10.1,0.0,101710.0,0.0,1997,9
1997-09-29,7.0,3.7,100.0,21.6,17.8,12.1,0.0,102070.0,0.0,1997,9
1997-09-30,7.0,0.2,47.0,25.5,18.4,15.2,0.0,102380.0,0.0,1997,9
1997-10-01,4.0,7.5,134.0,19.7,20.8,16.0,0.0,101960.0,0.0,1997,10
1997-10-02,3.0,10.2,155.0,18.8,16.1,12.5,0.0,101980.0,0.0,1997,10
1997-10-03,6.0,4.0,98.0,20.4,15.1,11.4,0.0,102150.0,0.0,1997,10
1997-10-04,3.0,6.6,122.0,17.8,15.4,10.4,0.0,102110.0,0.0,1997,10
1997-10-05,4.0,0.5,50.0,21.6,13.8,9.8,0.0,101490.0,0.0,1997,10
1997-10-06,6.0,5.0,104.0,17.3,16.0,10.5,7.8,100230.0,0.0,1997,10
1997-10-07,6.0,5.0,103.0,18.5,14.4,11.5,4.0,99730.0,0.0,1997,10
1997-10-08,8.0,0.0,35.0,19.4,15.3,12.1,4.4,99840.0,0.0,1997,10
1997-10-09,7.0,0.9,54.0,17.7,16.6,13.8,5.6,100020.0,0.0,1997,10
1997-10-10,3.0,8.9,131.0,11.9,14.1,10.5,0.0,100450.0,0.0,1997,10
1997-10-11,7.0,0.0,33.0,12.6,10.6,9.4,12.8,100320.0,0.0,1997,10
1997-10-12,6.0,7.9,120.0,12.1,10.9,9.2,0.0,101210.0,0.0,1997,10
1997-10-13,5.0,4.2,88.0,13.3,9.2,6.3,0.4,102020.0,0.0,1997,10
1997-10-14,6.0,0.1,35.0,13.9,8.0,2.6,9.6,102430.0,0.0,1997,10
1997-10-15,8.0,0.0,31.0,17.3,9.6,5.4,0.0,101180.0,0.0,1997,10
1997-10-16,7.0,0.0,30.0,19.5,13.8,10.2,0.2,101220.0,0.0,1997,10
1997-10-17,7.0,5.9,97.0,22.5,16.2,12.8,0.0,101160.0,0.0,1997,10
1997-10-18,3.0,9.7,123.0,22.8,17.0,11.6,0.1,101710.0,0.0,1997,10
1997-10-19,2.0,7.2,104.0,13.6,16.4,10.0,0.0,101630.0,0.0,1997,10
1997-10-20,8.0,0.0,28.0,13.0,12.5,11.4,0.0,101770.0,0.0,1997,10
1997-10-21,2.0,9.4,116.0,13.9,10.8,8.6,0.0,101850.0,0.0,1997,10
1997-10-22,2.0,9.0,111.0,13.8,8.6,3.2,0.0,101520.0,0.0,1997,10
1997-10-23,4.0,7.6,101.0,12.0,9.5,5.2,0.0,101870.0,0.0,1997,10
1997-10-24,5.0,6.2,90.0,12.1,9.6,7.1,0.0,102740.0,0.0,1997,10
1997-10-25,3.0,9.2,108.0,12.7,6.6,1.2,0.0,102970.0,0.0,1997,10
1997-10-26,5.0,6.9,92.0,13.3,6.4,0.1,0.0,102700.0,0.0,1997,10
1997-10-27,5.0,2.2,55.0,9.8,8.4,3.6,0.0,102760.0,0.0,1997,10
1997-10-28,0.0,9.5,105.0,11.8,5.9,2.0,0.0,103430.0,0.0,1997,10
1997-10-29,1.0,9.1,101.0,10.6,5.2,-1.5,0.0,103640.0,0.0,1997,10
1997-10-30,5.0,4.6,71.0,13.3,4.0,-2.5,0.0,103310.0,0.0,1997,10
1997-10-31,1.0,8.7,96.0,12.6,6.0,-1.4,0.0,103270.0,0.0,1997,10
1997-11-01,0.0,8.5,94.0,9.2,5.8,-1.0,0.2,102710.0,0.0,1997,11
1997-11-02,4.0,2.9,56.0,11.6,4.6,0.0,0.2,102190.0,0.0,1997,11
1997-11-03,5.0,1.8,46.0,14.2,6.6,1.7,0.0,101610.0,0.0,1997,11
1997-11-04,6.0,3.1,55.0,15.9,10.0,5.9,1.0,100390.0,0.0,1997,11
1997-11-05,7.0,4.7,66.0,14.5,11.6,7.2,3.7,99350.0,0.0,1997,11
1997-11-06,7.0,0.0,21.0,13.8,12.6,10.7,0.0,98460.0,0.0,1997,11
1997-11-07,7.0,2.6,49.0,13.9,10.8,7.8,3.6,98730.0,0.0,1997,11
1997-11-08,6.0,4.7,63.0,10.4,11.6,9.3,1.2,98470.0,0.0,1997,11
1997-11-09,5.0,2.1,44.0,11.4,8.9,7.4,0.2,98550.0,0.0,1997,11
1997-11-10,3.0,5.4,65.0,12.5,9.3,7.2,0.6,98950.0,0.0,1997,11
1997-11-11,4.0,4.3,58.0,11.3,8.0,3.6,0.0,99360.0,0.0,1997,11
1997-11-12,2.0,6.4,69.0,10.0,5.4,-0.4,0.0,100190.0,0.0,1997,11
1997-11-13,4.0,1.4,36.0,13.6,5.1,0.2,0.4,100500.0,0.0,1997,11
1997-11-14,5.0,0.3,24.0,15.3,6.9,0.2,0.7,100930.0,0.0,1997,11
1997-11-15,8.0,0.0,18.0,16.4,9.4,3.4,2.6,101180.0,0.0,1997,11
1997-11-16,7.0,0.0,18.0,15.4,15.0,13.5,0.0,101290.0,0.0,1997,11
1997-11-17,8.0,0.0,17.0,13.6,14.0,12.6,0.0,101060.0,0.0,1997,11
1997-11-18,7.0,0.0,17.0,13.3,12.0,10.5,2.7,100200.0,0.0,1997,11
1997-11-19,6.0,0.3,22.0,12.2,11.6,10.0,8.0,99580.0,0.0,1997,11
1997-11-20,6.0,1.3,32.0,10.9,11.1,10.0,2.8,99030.0,0.0,1997,11
1997-11-21,4.0,2.5,40.0,12.7,7.8,4.8,0.8,100400.0,0.0,1997,11
1997-11-22,4.0,4.2,49.0,11.7,7.8,3.0,4.2,101250.0,0.0,1997,11
1997-11-23,5.0,4.1,48.0,9.0,8.3,4.9,0.2,101650.0,0.0,1997,11
1997-11-24,8.0,0.0,16.0,10.1,8.0,6.9,0.2,101030.0,0.0,1997,11
1997-11-25,8.0,0.0,15.0,11.9,7.7,5.3,0.0,100330.0,0.0,1997,11
1997-11-26,8.0,0.0,15.0,11.1,9.2,6.6,4.6,100610.0,0.0,1997,11
1997-11-27,8.0,0.0,15.0,14.1,10.1,9.1,7.4,100740.0,0.0,1997,11
1997-11-28,7.0,3.0,39.0,12.1,11.0,8.0,0.2,100090.0,0.0,1997,11
